time,temperature_2m,wind_speed_10m,surface_pressure,wind_speed_90m,pressure_90m
2024-01-06 01:00:00,19.11,3.69,95.25,5.450577429915554,94.25317540680663
2024-01-06 02:00:00,18.98,3.34,95.21,4.933584990763672,94.21315294219399
2024-01-06 03:00:00,18.91,3.06,95.19,4.519991039442167,94.19312472611956
2024-01-06 04:00:00,18.85,3.19,95.19,4.7120168025557225,94.19292096529642
2024-01-06 05:00:00,18.78,3.52,95.22,5.199466816613212,94.22236882549397
2024-01-06 06:00:00,19.27,4.66,95.25,6.883385046993627,94.25371796509744
2024-01-06 07:00:00,20.25,5.8,95.25,8.567303277374041,94.25702829017588
2024-01-06 08:00:00,21.52,6.5,95.24,9.601288155677805,94.2513894178793
2024-01-06 09:00:00,23.02,6.83,95.19,10.088738169735294,94.20688684287985
2024-01-06 10:00:00,24.21,6.88,95.16,10.162594232471276,94.18110944496745
2024-01-06 11:00:00,25.05,6.85,95.1,10.118280594829686,94.12446816912643
2024-01-06 12:00:00,25.47,6.88,95.05,10.162594232471276,94.07634535385672
2024-01-06 13:00:00,25.61,6.7,95.0,9.896712406621738,94.02731120957122
2024-01-06 14:00:00,25.52,6.47,94.96,9.556974518036215,93.98742928558231
2024-01-06 15:00:00,25.16,6.31,94.94,9.32063511728107,93.96646671112347
2024-01-06 16:00:00,24.45,6.16,94.94,9.099066929073121,93.96415607903167
2024-01-06 17:00:00,23.2,6.04,94.98,8.921812378506761,93.99964843279267
2024-01-06 18:00:00,21.73,5.92,95.05,8.744557827940401,94.06406063823155
2024-01-06 19:00:00,20.72,5.75,95.13,8.493447214638058,94.13985710021944
2024-01-06 20:00:00,20.11,5.3,95.19,7.8287426500142105,94.19718252508838
2024-01-06 21:00:00,19.77,4.71,95.23,6.95724110972961,94.23561849742724
2024-01-06 22:00:00,19.54,4.15,95.24,6.1300532070866,94.24473669474719
2024-01-06 23:00:00,19.36,3.73,95.22,5.50966228010434,94.22433658824698
2024-01-07 00:00:00,19.25,3.62,95.17,5.347178942085178,94.17448700685937
2024-01-07 01:00:00,19.18,3.77,95.1,5.5687471302931275,94.10498227733835
2024-01-07 02:00:00,19.16,4.05,95.03,5.982341081614632,94.03564700499683
2024-01-07 03:00:00,19.14,4.56,95.02,6.73567292152166,94.02568396625246
2024-01-07 04:00:00,19.03,4.78,95.05,7.0606395975599865,94.05499754609428
2024-01-07 05:00:00,18.98,4.59,95.11,6.77998655916325,94.11419994046919
2024-01-07 06:00:00,19.2,4.88,95.16,7.208351723031952,94.16442226160422
2024-01-07 07:00:00,19.78,5.71,95.17,8.434362364449273,94.1762787579524
2024-01-07 08:00:00,20.78,6.29,95.15,9.291092692186677,94.15985003900778
2024-01-07 09:00:00,22.04,6.46,95.13,9.54220330548902,94.14426169911344
2024-01-07 10:00:00,23.12,6.26,95.1,9.246779054545087,94.11814615333796
2024-01-07 11:00:00,24.15,5.89,95.06,8.700244190298811,94.0819417937991
2024-01-07 12:00:00,24.66,5.68,95.0,8.390048726807683,94.02422436757516
2024-01-07 13:00:00,24.64,5.48,94.97,8.09462447586375,93.99446733110126
2024-01-07 14:00:00,24.48,5.13,94.93,7.577632036711868,93.95435670830639
2024-01-07 15:00:00,24.18,4.72,94.93,6.9720123222768065,93.95337738494794
2024-01-07 16:00:00,23.8,4.52,94.94,6.676588071332874,93.96203107361845
2024-01-07 17:00:00,22.95,4.47,94.97,6.602732008596891,93.98892830622358
2024-01-07 18:00:00,21.54,4.42,95.03,6.528875945860908,94.04363585898065
2024-01-07 19:00:00,20.42,4.45,95.1,6.573189583502498,94.10916312673835
2024-01-07 20:00:00,20.01,4.21,95.21,6.218680482369779,94.21663696953902
2024-01-07 21:00:00,19.89,3.11,95.22,4.59384710217815,94.22612794092188
2024-01-07 22:00:00,19.65,3.09,95.21,4.564304677083757,94.21542202305884
2024-01-07 23:00:00,19.46,3.56,95.21,5.258551666801998,94.2147796023749
2024-01-08 00:00:00,19.31,3.66,95.19,5.406263792273965,94.19448100625051
2024-01-08 01:00:00,19.07,3.9,95.15,5.760772893406683,94.15408635239514
2024-01-08 02:00:00,18.88,3.54,95.13,5.229009241707605,94.13365126906815
2024-01-08 03:00:00,18.82,2.8,95.13,4.135939513215054,94.13344759505512
2024-01-08 04:00:00,18.85,2.51,95.14,3.7075743493463524,94.14344469627378
2024-01-08 05:00:00,18.81,2.74,95.16,4.047312237931875,94.16309935987795
2024-01-08 06:00:00,19.51,4.12,95.2,6.08573956944501,94.20505325211026
2024-01-08 07:00:00,20.81,5.63,95.23,8.3161926640717,94.2391181494067
2024-01-08 08:00:00,21.95,6.31,95.24,9.32063511728107,94.25282246351064
2024-01-08 09:00:00,22.7,6.24,95.2,9.217236629450694,94.21572560491235
2024-01-08 10:00:00,23.0,5.99,95.15,8.847956315770778,94.16723393792387
2024-01-08 11:00:00,23.23,5.73,95.11,8.463904789543665,94.12840547041986
2024-01-08 12:00:00,23.72,5.55,95.05,8.198022963694125,94.07063549021669
2024-01-08 13:00:00,24.53,5.51,95.0,8.13893811350534,94.02380043300505
2024-01-08 14:00:00,24.91,5.55,94.99,8.198022963694125,94.01514121985898
2024-01-08 15:00:00,24.61,5.46,95.01,8.065082050769357,94.03395862901557
2024-01-08 16:00:00,23.85,5.16,95.04,7.621945674353458,94.06116494505085
2024-01-08 17:00:00,22.81,4.9,95.1,7.237894148126347,94.11712305439656
2024-01-08 18:00:00,21.62,4.61,95.17,6.809528984257644,94.18244942448356
2024-01-08 19:00:00,20.85,4.48,95.24,6.617503221144088,94.24914822217926
2024-01-08 20:00:00,20.42,3.88,95.28,5.731230468312289,94.2872877257164
2024-01-08 21:00:00,20.07,3.15,95.27,4.652931952366936,94.2762132961423
2024-01-08 22:00:00,19.91,3.16,95.25,4.667703164914133,94.25588230500126
2024-01-08 23:00:00,19.68,3.44,95.22,5.081297116235638,94.22541893123898
2024-01-09 00:00:00,19.31,3.43,95.18,5.066525903688442,94.18458558855892
2024-01-09 01:00:00,19.09,3.22,95.17,4.756330440197313,94.17394483046883
2024-01-09 02:00:00,18.98,2.92,95.17,4.313194063781414,94.17357174150408
2024-01-09 03:00:00,18.9,2.81,95.2,4.150710725762251,94.2029860434091
2024-01-09 04:00:00,18.86,2.89,95.24,4.268880426139824,94.24243121808166
2024-01-09 05:00:00,18.85,3.39,95.29,5.007441053499655,94.2918735033417
2024-01-09 06:00:00,19.41,4.13,95.36,6.100510781992205,94.36304220511374
2024-01-09 07:00:00,20.43,5.19,95.39,7.666259311995049,94.39617532341605
2024-01-09 08:00:00,21.79,5.97,95.37,8.818413890676384,94.38094152525731
2024-01-09 09:00:00,23.46,6.59,95.3,9.734229068602575,94.3172032831184
2024-01-09 10:00:00,25.17,6.88,95.23,10.162594232471276,94.25352555966819
2024-01-09 11:00:00,26.28,6.83,95.17,10.088738169735294,94.19773980139294
2024-01-09 12:00:00,27.16,6.68,95.09,9.867169981527343,94.12138916092007
2024-01-09 13:00:00,27.65,6.46,95.01,9.54220330548902,94.04377254669679
2024-01-09 14:00:00,27.83,6.36,94.96,9.394491180017054,93.994855633679
2024-01-09 15:00:00,27.49,6.48,94.93,9.571745730583412,93.96407495782479
2024-01-09 16:00:00,26.57,6.46,94.94,9.54220330548902,93.97102314043154
2024-01-09 17:00:00,25.14,6.18,95.0,9.128609354167514,94.02578647993116
2024-01-09 18:00:00,23.18,5.6,95.07,8.271879026430108,94.08865359720801
2024-01-09 19:00:00,21.73,5.47,95.15,8.079853263316553,94.1630233532639
2024-01-09 20:00:00,20.93,5.09,95.21,7.518547186523081,94.2197283893201
2024-01-09 21:00:00,20.51,4.55,95.27,6.720901708974464,94.27769453626875
2024-01-09 22:00:00,20.25,3.72,95.28,5.494891067557145,94.28671554318065
2024-01-09 23:00:00,20.07,3.06,95.24,4.519991039442167,94.24652623411981
2024-01-10 00:00:00,19.87,3.17,95.17,4.68247437746133,94.17658237716779
2024-01-10 01:00:00,19.56,3.5,95.12,5.169924391518818,94.12605826302783
2024-01-10 02:00:00,19.34,3.51,95.09,5.184695604066015,94.095628294882
2024-01-10 03:00:00,19.28,3.28,95.11,4.844957715480493,94.1152161571161
2024-01-10 04:00:00,19.22,3.1,95.17,4.579075889630953,94.17438539374993
2024-01-10 05:00:00,19.15,3.01,95.25,4.446134976706183,94.25331110177154
2024-01-10 06:00:00,19.78,3.68,95.32,5.4358062173683575,94.32471252714114
2024-01-10 07:00:00,21.01,4.91,95.37,7.252665360673542,94.37833260234649
2024-01-10 08:00:00,22.44,5.4,95.36,7.976454775486177,94.37320864519012
2024-01-10 09:00:00,23.89,5.53,95.31,8.168480538599733,94.32851566703137
2024-01-10 10:00:00,25.53,5.4,95.27,7.976454775486177,94.29428679767592
2024-01-10 11:00:00,26.75,5.28,95.22,7.799200224919818,94.24874571393158
2024-01-10 12:00:00,27.61,5.38,95.16,7.946912350391783,94.19211903409341
2024-01-10 13:00:00,28.07,5.78,95.1,8.537760852279648,94.13419891468908
2024-01-10 14:00:00,27.9,6.17,95.06,9.113838141620317,94.09406277025623
2024-01-10 15:00:00,27.2,6.38,95.05,9.424033605111445,94.08192489553011
2024-01-10 16:00:00,26.07,6.37,95.04,9.40926239256425,94.06838995704608
2024-01-10 17:00:00,24.54,6.2,95.08,9.158151779261907,94.10301102111318
2024-01-10 18:00:00,22.65,5.86,95.16,8.655930552657223,94.17597372334484
2024-01-10 19:00:00,21.38,5.22,95.26,7.710572949636637,94.27071424440646
2024-01-10 20:00:00,20.9,4.91,95.34,7.252665360673542,94.34827562881894
2024-01-10 21:00:00,20.68,4.98,95.37,7.356063848503919,94.3772246793601
2024-01-10 22:00:00,20.37,4.99,95.35,7.370835061051116,94.3563900589693
2024-01-10 23:00:00,19.89,5.43,95.27,8.020768413127767,94.2756060589333
2024-01-11 00:00:00,19.35,5.31,95.18,7.843513862561407,94.1847209993959
2024-01-11 01:00:00,19.04,4.67,95.14,6.898156259540823,94.14408931453859
2024-01-11 02:00:00,18.92,4.16,95.11,6.144824419633796,94.1139964479445
2024-01-11 03:00:00,18.87,3.65,95.1,5.391492579726767,94.10393154635875
2024-01-11 04:00:00,18.89,2.8,95.18,4.135939513215054,94.18316154702312
2024-01-11 05:00:00,18.91,2.46,95.31,3.633718286610369,94.31186802864225
2024-01-11 06:00:00,19.28,3.57,95.37,5.273322879349195,94.3724967396085
2024-01-11 07:00:00,20.11,4.94,95.4,7.296978998315133,94.40499225647054
2024-01-11 08:00:00,21.11,5.57,95.39,8.22756538878852,94.39845995672033
2024-01-11 09:00:00,21.85,5.81,95.38,8.582074489921238,94.39103795664552
2024-01-11 10:00:00,22.55,5.86,95.36,8.655930552657223,94.37357382505056
2024-01-11 11:00:00,23.26,5.68,95.32,8.390048726807683,94.33633719157619
2024-01-11 12:00:00,23.91,5.19,95.26,7.666259311995049,94.27909626155872
2024-01-11 13:00:00,24.44,4.77,95.19,7.045868385012789,94.21155373743866
2024-01-11 14:00:00,24.69,4.71,95.13,6.95724110972961,94.15298700823058
2024-01-11 15:00:00,24.45,4.77,95.1,7.045868385012789,94.12251151375513
2024-01-11 16:00:00,23.81,4.9,95.1,7.237894148126347,94.12041574482134
2024-01-11 17:00:00,22.74,5.01,95.16,7.4003774861455085,94.17627147932424
2024-01-11 18:00:00,21.55,5.07,95.24,7.4890047614286885,94.25148953280313
2024-01-11 19:00:00,20.7,5.07,95.32,7.4890047614286885,94.32781234760411
2024-01-11 20:00:00,20.13,4.94,95.37,7.296978998315133,94.37537262947059
2024-01-11 21:00:00,19.68,4.66,95.42,6.883385046993627,94.42332991408131
2024-01-11 22:00:00,19.37,4.13,95.44,6.100510781992205,94.44207010578948
2024-01-11 23:00:00,19.21,3.56,95.41,5.258551666801998,94.41184068868624
2024-01-12 00:00:00,19.13,3.3,95.36,4.874500140574885,94.36209214876011
2024-01-12 01:00:00,19.04,3.64,95.28,5.376721367179571,94.28262381636785
2024-01-12 02:00:00,18.99,3.78,95.2,5.583518342840324,94.20329158144413
2024-01-12 03:00:00,19.01,3.39,95.18,5.007441053499655,94.18356883162211
2024-01-12 04:00:00,19.05,3.14,95.21,4.63816073981974,94.21339049457579
2024-01-12 05:00:00,19.03,3.12,95.26,4.608618314725347,94.26279922399728
2024-01-12 06:00:00,19.28,3.41,95.32,5.036983478594049,94.3230197045138
2024-01-12 07:00:00,19.74,3.85,95.37,5.6869168306707,94.37405516504474
2024-01-12 08:00:00,20.32,3.99,95.4,5.893713806331453,94.40570053646688
2024-01-12 09:00:00,20.96,4.03,95.38,5.9527986565202395,94.38806089555764
2024-01-12 10:00:00,21.6,4.07,95.34,6.011883506709026,94.35061860587575
2024-01-12 11:00:00,22.36,4.08,95.29,6.026654719256222,94.30366744950534
2024-01-12 12:00:00,22.93,3.98,95.24,5.878942593784256,94.2560730017614
2024-01-12 13:00:00,23.2,3.69,95.2,5.450577429915554,94.21737766689685
2024-01-12 14:00:00,23.17,3.36,95.17,4.963127415858065,94.18758838066657
2024-01-12 15:00:00,22.96,3.29,95.15,4.859728928027689,94.16710186909613
2024-01-12 16:00:00,22.46,3.55,95.16,5.243780454254801,94.17534453508252
2024-01-12 17:00:00,21.7,3.84,95.22,5.672145618123503,94.23219728141675
2024-01-12 18:00:00,20.81,3.99,95.31,5.893713806331453,94.31828573789724
2024-01-12 19:00:00,20.19,4.06,95.4,5.997112294161829,94.40526219637187
2024-01-12 20:00:00,19.84,4.01,95.45,5.923256231425846,94.45355815611192
2024-01-12 21:00:00,19.59,3.9,95.48,5.760772893406683,94.4823982073348
2024-01-12 22:00:00,19.4,3.81,95.47,5.627831980481914,94.47185825234165
2024-01-12 23:00:00,19.22,3.81,95.4,5.627831980481914,94.40197926409311
2024-01-13 00:00:00,19.01,3.83,95.31,5.657374405576307,94.31220787289244
2024-01-13 01:00:00,18.85,3.5,95.26,5.169924391518818,94.26218774192812
2024-01-13 02:00:00,18.74,3.14,95.24,4.63816073981974,94.24202326005692
2024-01-13 03:00:00,18.68,2.75,95.23,4.062083450479071,94.2319239627861
2024-01-13 04:00:00,18.66,2.61,95.24,3.8552864748183184,94.24175110261898
2024-01-13 05:00:00,18.69,2.82,95.29,4.165481938309448,94.29132916245088
2024-01-13 06:00:00,19.27,3.72,95.37,5.494891067557145,94.37246280662828
2024-01-13 07:00:00,20.31,5.03,95.4,7.429919911239902,94.40566683171377
2024-01-13 08:00:00,21.64,5.97,95.4,8.818413890676384,94.41012959594433
2024-01-13 09:00:00,23.55,6.63,95.37,9.79331391879136,94.38677819087405
2024-01-13 10:00:00,24.85,6.8,95.32,10.044424532093704,94.34155856399829
2024-01-13 11:00:00,25.68,6.61,95.26,9.763771493696968,94.28487641346592
2024-01-13 12:00:00,25.93,6.35,95.22,9.379719967469855,94.2460964506287
2024-01-13 13:00:00,25.68,6.04,95.17,8.921812378506761,94.19579769336082
2024-01-13 14:00:00,25.45,5.62,95.13,8.301421451524503,94.15546093139832
2024-01-13 15:00:00,25.04,5.31,95.08,7.843513862561407,94.10464078840504
2024-01-13 16:00:00,24.4,5.19,95.06,7.666259311995049,94.08275931483784
2024-01-13 17:00:00,23.49,5.09,95.07,7.518547186523081,94.08967383546005
2024-01-13 18:00:00,22.31,4.79,95.13,7.075410810107183,94.14515781666651
2024-01-13 19:00:00,21.32,4.7,95.21,6.942469897182414,94.22103308297302
2024-01-13 20:00:00,20.67,4.25,95.28,6.277765332558565,94.28812797411481
2024-01-13 21:00:00,20.24,3.96,95.32,5.849400168689863,94.32626485471069
2024-01-13 22:00:00,20.16,4.37,95.31,6.455019883124924,94.31609951344612
2024-01-13 23:00:00,19.95,4.59,95.28,6.77998655916325,94.28570419862973
2024-01-14 00:00:00,19.61,4.83,95.19,7.134495660295969,94.19549579693384
2024-01-14 01:00:00,19.14,5.12,95.13,7.562860824164671,94.13453289528096
2024-01-14 02:00:00,18.7,4.94,95.11,7.296978998315133,94.11324959661442
2024-01-14 03:00:00,18.61,4.68,95.12,6.912927472088019,94.12283891169862
2024-01-14 04:00:00,18.64,4.54,95.17,6.706130496427267,94.17241678835501
2024-01-14 05:00:00,18.63,4.21,95.25,6.218680482369779,94.25154418054865
2024-01-14 06:00:00,18.93,4.23,95.33,6.248222907464172,94.33172658069783
2024-01-14 07:00:00,19.68,4.43,95.38,6.5436471584081035,94.38374771751285
2024-01-14 08:00:00,20.74,4.38,95.41,6.469791095672121,94.41700999962988
2024-01-14 09:00:00,22.18,4.17,95.38,6.159595632180992,94.39213727450372
2024-01-14 10:00:00,24.38,4.11,95.32,6.070968356897813,94.34002091937886
2024-01-14 11:00:00,25.93,4.39,95.24,6.484562308219317,94.26589189201721
2024-01-14 12:00:00,26.85,4.63,95.17,6.839071409352036,94.19957764538722
2024-01-14 13:00:00,27.36,4.85,95.1,7.164038085390362,94.13192871821906
2024-01-14 14:00:00,27.41,4.82,95.04,7.119724447748773,94.07269960991768
2024-01-14 15:00:00,27.03,4.5,95.01,6.647045646238481,94.04178707730614
2024-01-14 16:00:00,26.14,4.19,95.01,6.189138057275386,94.03892266230028
2024-01-14 17:00:00,24.92,3.95,95.05,5.834628956142667,94.0745580126141
2024-01-14 18:00:00,23.32,3.81,95.13,5.627831980481914,94.14849556238104
2024-01-14 19:00:00,22.16,3.87,95.25,5.716459255765094,94.26341723591278
2024-01-14 20:00:00,21.55,3.31,95.26,4.889271353122083,94.27128194975668
2024-01-14 21:00:00,21.09,4.13,95.27,6.100510781992205,94.27964034683092
2024-01-14 22:00:00,20.47,5.24,95.28,7.740115374731031,94.28745588926421
2024-01-14 23:00:00,19.82,5.61,95.23,8.286650238977307,94.23578731549918
2024-01-15 00:00:00,19.25,5.48,95.17,8.09462447586375,94.17448700685937
2024-01-15 01:00:00,19.0,5.21,95.1,7.695801737089441,94.10437244553187
2024-01-15 02:00:00,18.92,5.16,95.06,7.621945674353458,94.06452005405956
2024-01-15 03:00:00,18.89,4.86,95.05,7.178809297937559,94.05452306203559
2024-01-15 04:00:00,18.89,4.32,95.04,6.381163820388942,94.04462779395962
2024-01-15 05:00:00,18.96,4.19,95.07,6.189138057275386,94.07455094670065
2024-01-15 06:00:00,19.62,4.87,95.13,7.193580510484756,94.13615642057134
2024-01-15 07:00:00,20.78,5.87,95.16,8.670701765204418,94.16974597700451
2024-01-15 08:00:00,22.33,6.45,95.15,9.527432092941822,94.16501709301492
2024-01-15 09:00:00,23.93,6.81,95.11,10.0591957446409,94.13070642144397
2024-01-15 10:00:00,25.23,7.04,95.06,10.398933633226424,94.08546371124274
2024-01-15 11:00:00,26.16,6.92,95.01,10.221679082660064,94.03898721731589
2024-01-15 12:00:00,26.73,6.48,94.95,9.571745730583412,93.98143548115046
2024-01-15 13:00:00,26.95,5.99,94.92,8.847956315770778,93.95244769424053
2024-01-15 14:00:00,26.78,5.54,94.89,8.18325175114693,93.92220806561254
2024-01-15 15:00:00,26.36,5.23,94.9,7.725344162183835,93.93075576112597
2024-01-15 16:00:00,25.49,5.41,94.92,7.991225988033373,93.94774180458458
2024-01-15 17:00:00,24.06,5.8,94.98,8.567303277374041,94.00247050735574
2024-01-15 18:00:00,22.47,6.01,95.06,8.877498740865171,94.07641237221456
2024-01-15 19:00:00,21.35,5.96,95.14,8.803642678129188,94.15186033313849
2024-01-15 20:00:00,20.65,5.65,95.19,8.345735089166093,94.19899777686122
2024-01-15 21:00:00,20.28,5.33,95.24,7.873056287655801,94.24723351807623
2024-01-15 22:00:00,20.06,5.14,95.25,7.592403249259064,94.256388212595
2024-01-15 23:00:00,19.88,5.08,95.23,7.503775973975885,94.23598982153773
2024-01-16 00:00:00,19.72,4.72,95.16,6.9720123222768065,94.16618067868285
2024-01-16 01:00:00,19.55,4.03,95.06,5.9527986565202395,94.066651465411
2024-01-16 02:00:00,19.47,3.43,95.0,5.066525903688442,94.00700846859074
2024-01-16 03:00:00,19.45,3.16,95.01,4.667703164914133,94.01683641839988
2024-01-16 04:00:00,19.44,3.18,95.05,4.697245590008527,94.05638450823145
2024-01-16 05:00:00,19.39,3.17,95.1,4.68247437746133,94.10569280426627
2024-01-16 06:00:00,19.89,3.74,95.17,5.5244334926515375,94.17664982291048
2024-01-16 07:00:00,21.2,4.79,95.2,7.075410810107183,94.21073591937791
2024-01-16 08:00:00,22.42,5.28,95.2,7.799200224919818,94.2147980214454
2024-01-16 09:00:00,23.86,5.55,95.15,8.198022963694125,94.17006485806247
2024-01-16 10:00:00,25.23,5.56,95.09,8.212794176241323,94.11515615718568
2024-01-16 11:00:00,26.6,5.2,95.04,7.681030524542245,94.07009910377927
2024-01-16 12:00:00,27.61,4.96,94.97,7.326521423409526,94.0040515412763
2024-01-16 13:00:00,28.25,4.67,94.91,6.898156259540823,93.94670119115864
2024-01-16 14:00:00,28.49,4.42,94.86,6.528875945860908,93.8979708189964
2024-01-16 15:00:00,28.38,4.36,94.83,6.440248670577729,93.86792600861747
2024-01-16 16:00:00,27.61,4.39,94.83,6.484562308219317,93.86547549393735
2024-01-16 17:00:00,26.28,4.32,94.88,6.381163820388942,93.91070245199289
2024-01-16 18:00:00,24.59,4.29,94.97,6.336850182747352,93.99430435262282
2024-01-16 19:00:00,23.03,3.83,95.1,5.657374405576307,94.11784934409825
2024-01-16 20:00:00,21.98,3.16,95.18,4.667703164914133,94.19354413493929
2024-01-16 21:00:00,21.47,2.85,95.22,4.209795575951038,94.2314301537204
2024-01-16 22:00:00,21.22,2.68,95.21,3.9586849626486953,94.22069887398828
2024-01-16 23:00:00,20.97,2.91,95.14,4.298422851234218,94.15059032837318
2024-01-17 00:00:00,20.53,3.68,95.05,5.4358062173683575,94.06005306320476
2024-01-17 01:00:00,20.1,4.07,95.0,6.011883506709026,94.00913058542699
2024-01-17 02:00:00,19.76,4.2,94.96,6.203909269822582,93.9684041338817
2024-01-17 03:00:00,19.49,4.44,94.95,6.558418370955302,93.95759856866087
2024-01-17 04:00:00,19.34,4.43,95.01,6.5436471584081035,94.01646486798549
2024-01-17 05:00:00,19.28,3.84,95.08,5.672145618123503,94.08552993605929
2024-01-17 06:00:00,19.84,3.68,95.12,5.4358062173683575,94.12700316196296
2024-01-17 07:00:00,21.25,4.24,95.15,6.262994120011369,94.16142254082503
2024-01-17 08:00:00,22.52,4.39,95.12,6.484562308219317,94.13595712415248
2024-01-17 09:00:00,23.64,4.37,95.06,6.455019883124924,94.08026980235704
2024-01-17 10:00:00,24.96,4.55,95.0,6.720901708974464,94.02520127426358
2024-01-17 11:00:00,26.51,5.03,94.96,7.429919911239902,93.9906259541284
2024-01-17 12:00:00,27.84,5.63,94.93,8.3161926640717,93.9651924365753
2024-01-17 13:00:00,27.69,6.04,94.91,8.921812378506761,93.94491720186224
2024-01-17 14:00:00,26.49,5.94,94.91,8.774100253034796,93.94107202862038
2024-01-17 15:00:00,25.13,5.47,94.93,8.079853263316553,93.95647185242237
2024-01-17 16:00:00,23.75,5.22,94.95,7.710572949636637,93.97176420185184
2024-01-17 17:00:00,22.36,5.16,95.02,7.621945674353458,94.03646217915833
2024-01-17 18:00:00,21.27,4.91,95.13,7.252665360673542,94.14169712444514
2024-01-17 19:00:00,20.67,4.73,95.23,6.986783534824004,94.23864847790674
2024-01-17 20:00:00,20.32,5.04,95.29,7.4446911237870985,94.29684700335355
2024-01-17 21:00:00,20.08,5.44,95.32,8.035539625674964,94.3257254641963
2024-01-17 22:00:00,19.94,5.27,95.35,7.7844290123726205,94.35493994088199
2024-01-17 23:00:00,19.79,4.93,95.3,7.282207785767935,94.30495514864333
2024-01-18 00:00:00,19.61,4.84,95.23,7.149266872843166,94.23507789412764
2024-01-18 01:00:00,19.43,4.85,95.19,7.164038085390362,94.19488717093799
2024-01-18 02:00:00,19.3,4.57,95.19,6.750444134068857,94.19444714422661
2024-01-18 03:00:00,19.23,3.9,95.22,5.760772893406683,94.22389621322286
2024-01-18 04:00:00,19.19,3.3,95.24,4.874500140574885,94.24355138481035
2024-01-18 05:00:00,19.17,2.81,95.27,4.150710725762251,94.27316967113569
2024-01-18 06:00:00,19.69,3.13,95.32,4.623389527272543,94.32440824344484
2024-01-18 07:00:00,21.07,4.43,95.35,6.5436471584081035,94.35874169720512
2024-01-18 08:00:00,22.29,5.45,95.34,8.05031083822216,94.35291730250225
2024-01-18 09:00:00,23.81,5.9,95.28,8.715015402846008,94.29856164213017
2024-01-18 10:00:00,25.25,5.96,95.19,8.803642678129188,94.21419604736874
2024-01-18 11:00:00,26.45,5.79,95.08,8.552532064826845,94.10920758261129
2024-01-18 12:00:00,27.29,5.59,94.99,8.257107813882913,94.02282432344069
2024-01-18 13:00:00,27.93,5.7,94.91,8.419591151902075,93.9456825771668
2024-01-18 14:00:00,28.15,6.23,94.86,9.202465416903497,93.89689075324144
2024-01-18 15:00:00,27.49,6.89,94.86,10.177365445018474,93.89478721688886
2024-01-18 16:00:00,25.99,7.38,94.88,10.901154859831108,93.90976759160206
2024-01-18 17:00:00,24.0,7.35,94.93,10.856841222189518,93.95278884667607
2024-01-18 18:00:00,22.28,6.79,95.02,10.029653319546508,94.03619722879803
2024-01-18 19:00:00,21.44,6.1,95.12,9.01043965378994,94.13236830650675
2024-01-18 20:00:00,21.1,5.45,95.17,8.05031083822216,94.18071332262203
2024-01-18 21:00:00,20.82,5.56,95.2,8.212794176241323,94.20946382409538
2024-01-18 22:00:00,20.45,5.76,95.22,8.508218427185255,94.22801370081407
2024-01-18 23:00:00,20.13,5.42,95.17,8.00599720058057,94.17745845807609
2024-01-19 00:00:00,19.98,4.96,95.08,7.326521423409526,94.08789231612467
2024-01-19 01:00:00,19.92,4.94,95.02,7.296978998315133,94.02831646089318
2024-01-19 02:00:00,19.8,5.04,94.99,7.4446911237870985,93.99822559425849
2024-01-19 03:00:00,19.63,4.89,95.0,7.223122935579148,94.00754827953283
2024-01-19 04:00:00,19.51,4.71,95.04,6.95724110972961,94.04672543151848
2024-01-19 05:00:00,19.31,4.67,95.09,6.898156259540823,94.09552682933462
2024-01-19 06:00:00,19.79,4.91,95.15,7.252665360673542,94.15652132626876
2024-01-19 07:00:00,21.18,5.58,95.16,8.242336601335715,94.17108473373123
2024-01-19 08:00:00,22.56,6.24,95.15,9.217236629450694,94.16577922592454
2024-01-19 09:00:00,24.01,6.48,95.1,9.571745730583412,94.12107163733717
2024-01-19 10:00:00,25.14,6.7,95.04,9.896712406621738,94.06537628476481
2024-01-19 11:00:00,25.8,6.64,94.98,9.808085131338558,94.00813088294576
2024-01-19 12:00:00,26.16,6.19,94.93,9.143380566714711,93.9598048262267
2024-01-19 13:00:00,26.23,5.72,94.9,8.449133576996468,93.93033704303657
2024-01-19 14:00:00,26.08,5.6,94.86,8.271879026430108,93.89026237020464
2024-01-19 15:00:00,25.55,6.0,94.83,8.862727528317974,93.85885777786577
2024-01-19 16:00:00,24.49,6.57,94.87,9.704686643508182,93.89500594812003
2024-01-19 17:00:00,23.05,6.72,94.94,9.92625483171613,93.95956761531306
2024-01-19 18:00:00,21.76,6.37,95.03,9.40926239256425,94.04436784791893
2024-01-19 19:00:00,21.0,5.95,95.12,8.788871465581991,94.13089867974325
2024-01-19 20:00:00,20.68,5.41,95.2,7.991225988033373,94.20899433233808
2024-01-19 21:00:00,20.53,4.55,95.25,6.720901708974464,94.25797006070756
2024-01-19 22:00:00,20.4,3.87,95.24,5.716459255765094,94.24763722836957
2024-01-19 23:00:00,20.26,3.8,95.2,5.613060767934717,94.20758318294652
2024-01-20 00:00:00,20.1,3.49,95.14,5.155153178971622,94.14767035681605
2024-01-20 01:00:00,19.96,3.29,95.09,4.859728928027689,94.09772062371738
2024-01-20 02:00:00,19.9,3.61,95.06,5.332407729537981,94.06783164374878
2024-01-20 03:00:00,19.81,4.17,95.04,6.159595632180992,94.04773724673913
